typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20160101,2016,52,2016,156,,,M,,0,,,531,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,230402211.0,0.0,230402211.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,818,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,572258269.0,0.0,572258269.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,70,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,7390015.0,0.0,7390015.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,585,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,30441.0,0.0,30441.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,64,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,5951.0,0.0,5951.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,218,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,896875788.0,0.0,896875788.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,662,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,13174.0,0.0,13174.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,520,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,3.0,0.0,3.0,0,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,108,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1199603.0,0.0,1199603.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,894,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,277555787.0,0.0,277555787.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,434,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,203884684.0,0.0,203884684.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,624,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,227795.0,0.0,227795.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,533,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,56812502.0,0.0,56812502.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,728,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1077194758.0,0.0,1077194758.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,796,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,394.0,0.0,394.0,0,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,136,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,4047.0,0.0,4047.0,0,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,51,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,18139899.0,0.0,18139899.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,854,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,90451.0,0.0,90451.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,798,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1994721.0,0.0,1994721.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,428,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,153028471.0,0.0,153028471.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,48,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,146147294.0,0.0,146147294.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,508,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1698761143.0,0.0,1698761143.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,50,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,716372199.0,0.0,716372199.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,212,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,24408.0,0.0,24408.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,132,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,885.0,0.0,885.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,740,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,28271407.0,0.0,28271407.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,716,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,236825807.0,0.0,236825807.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,499,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,51952410.0,0.0,51952410.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,112,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,73050486.0,0.0,73050486.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,524,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,20695834.0,0.0,20695834.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,20,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1277.0,0.0,1277.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,28,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,41982.0,0.0,41982.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,418,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,702606083.0,0.0,702606083.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,12,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,333354352.0,0.0,333354352.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,352,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,82682655.0,0.0,82682655.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,496,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,3622452863.0,0.0,3622452863.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,760,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,2784928.0,0.0,2784928.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,52,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,17545489.0,0.0,17545489.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,795,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,5499009744.0,0.0,5499009744.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,659,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,373443.0,0.0,373443.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,32,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,4917706874.0,0.0,4917706874.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,414,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,6495153606.0,0.0,6495153606.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,535,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,8.0,0.0,8.0,0,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,408,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,2578509857.0,0.0,2578509857.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,222,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,9837329.0,0.0,9837329.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,44,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,705804258.0,0.0,705804258.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,60,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,1458.0,0.0,1458.0,0,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,140,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,630363.0,0.0,630363.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,214,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,82538271.0,0.0,82538271.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,184,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,160170.0,0.0,160170.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,498,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,5512077.0,0.0,5512077.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,706,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,9938594.0,0.0,9938594.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,232,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,166958962.0,0.0,166958962.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,807,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,5374893.0,0.0,5374893.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,776,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,24135.0,0.0,24135.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,426,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1210713.0,0.0,1210713.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,762,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,31128288.0,0.0,31128288.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,296,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,13808942.0,0.0,13808942.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,92,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,64383.0,0.0,64383.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,678,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,6.0,0.0,6.0,0,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,800,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,18337509.0,0.0,18337509.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,748,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,924.0,0.0,924.0,0,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,591,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,781354361.0,0.0,781354361.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,473,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,2160.0,0.0,2160.0,0,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,637,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,9338.0,0.0,9338.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,568,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,998.0,0.0,998.0,0,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,899,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,7263.0,0.0,7263.0,0,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,577,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,2635.0,0.0,2635.0,0,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,148,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,69872.0,0.0,69872.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,170,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1522637319.0,0.0,1522637319.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,270,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,89419238.0,0.0,89419238.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,192,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,211690324.0,0.0,211690324.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,784,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,13158856939.0,0.0,13158856939.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,376,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,4871705337.0,0.0,4871705337.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,586,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1682191188.0,0.0,1682191188.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,152,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,17218599137.0,0.0,17218599137.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,404,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,114669386.0,0.0,114669386.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,804,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,2467364283.0,0.0,2467364283.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,380,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,12821789853.0,0.0,12821789853.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,204,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,55645440.0,0.0,55645440.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,120,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,448418308.0,0.0,448418308.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,562,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,111079592.0,0.0,111079592.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,554,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,6892062607.0,0.0,6892062607.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,724,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,5898206821.0,0.0,5898206821.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,231,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,372936996.0,0.0,372936996.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,862,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,4278597523.0,0.0,4278597523.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,566,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,761808292.0,0.0,761808292.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,203,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,745767584.0,0.0,745767584.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,384,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,85621471.0,0.0,85621471.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,320,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,96422178.0,0.0,96422178.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,584,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,59179564.0,0.0,59179564.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,528,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,19150196947.0,0.0,19150196947.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,233,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,228158931.0,0.0,228158931.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,234,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,82214862.0,0.0,82214862.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,24,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,13059632846.0,0.0,13059632846.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,608,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,8795686066.0,0.0,8795686066.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,4,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,2826489.0,0.0,2826489.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,442,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1134878822.0,0.0,1134878822.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,516,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,291773320.0,0.0,291773320.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,604,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,9294767669.0,0.0,9294767669.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,188,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,180782104.0,0.0,180782104.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,288,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1307771018.0,0.0,1307771018.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,710,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,10057317866.0,0.0,10057317866.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,276,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,80720188594.0,0.0,80720188594.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,31,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,4718628.0,0.0,4718628.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,100,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,491638448.0,0.0,491638448.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,484,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,5432326923.0,0.0,5432326923.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,324,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,630014499.0,0.0,630014499.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,348,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,793341101.0,0.0,793341101.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,104,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,3978209615.0,0.0,3978209615.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,478,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,747880634.0,0.0,747880634.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,540,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,311247191.0,0.0,311247191.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,860,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1298542998.0,0.0,1298542998.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,703,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,250666510.0,0.0,250666510.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,398,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,4432194517.0,0.0,4432194517.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,512,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,12225342072.0,0.0,12225342072.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,344,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,389526918998.0,0.0,389526918998.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,729,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,743010304.0,0.0,743010304.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,470,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,66104384.0,0.0,66104384.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,124,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,16601032240.0,0.0,16601032240.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,768,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,119923462.0,0.0,119923462.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,764,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,24389651946.0,0.0,24389651946.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,887,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,81960130.0,0.0,81960130.0,4,False,True
